record_type,company_name,tender_id,year,tender_date,contract_date,buyer_institution,city,region,procurement_type,procedure_type,tender_title,product_group,product_name,unit,quantity,delivery_months,competitor_count_estimate,estimated_unit_cost_try,estimated_total_cost_try,winning_unit_price_try,contract_value_try,internal_unit_cost_try,gross_margin_pct,gross_profit_try,discount_to_estimated_cost_pct,cpi_factor_to_2025,sector_price_factor_to_2025,inflation_adjusted_unit_price_2025_try,inflation_adjusted_contract_value_2025_try,cpi_factor_to_2026,inflation_adjusted_unit_price_2026_try,inflation_adjusted_contract_value_2026_try,result,strategic_fit_score,data_note
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2024-0507,2024,2024-09-09,2024-09-19,Diyarbakır Eğitim ve Araştırma Hastanesi,Diyarbakır,Güneydoğu Anadolu,Mal,Açık İhale,%5 Dekstroz 250 ml Alımı,IV Solution,%5 Dekstroz 250 ml,adet,194198,6,2,19.53,3791975.19,16.17,3139273.0,14.51,10.22,320802.34,17.21,1.3089,1.2008,19.41,3769639.01,1.5263,24.68,4791472.38,Kazandı,57.8,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2024-0508,2024,2024-06-01,2024-06-24,Diyarbakır Askeri Hastane,Diyarbakır,Güneydoğu Anadolu,Mal,Pazarlık (MD 21 B),Periton Diyaliz Solüsyonu 2000 ml Alımı,Special Solution,Periton Diyaliz Solüsyonu 2000 ml,adet,28014,12,3,149.63,4191653.7,125.46,3514694.36,92.67,26.13,918542.54,16.15,1.3089,1.2008,150.65,4220444.99,1.5263,191.49,5364478.0,Kazandı,63.1,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2024-0509,2024,2024-01-17,2024-02-04,Hatay Şehir Hastanesi,Hatay,Akdeniz,Mal,Pazarlık (MD 21 F),%5 Dekstroz 250 ml Alımı,IV Solution,%5 Dekstroz 250 ml,adet,261744,6,2,19.73,5163482.87,17.86,4674057.91,13.09,26.7,1247909.66,9.48,1.3089,1.2008,21.44,5612608.74,1.5263,27.26,7134014.59,Kazandı,64.3,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2024-0510,2024,2024-05-12,2024-07-11,Rize Ağız ve Diş Sağlığı Merkezi,Rize,Karadeniz,Mal,Açık İhale,%0.9 NaCl 1000 ml Alımı,IV Solution,%0.9 NaCl 1000 ml,adet,39957,6,3,44.25,1768143.33,36.59,1461885.92,28.99,20.78,303714.25,17.32,1.3089,1.2008,43.93,1755432.61,1.5263,55.85,2231276.48,Kazandı,57.0,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2024-0511,2024,2024-03-01,2024-04-18,Kayseri Eğitim ve Araştırma Hastanesi,Kayseri,İç Anadolu,Mal,Pazarlık (MD 21 F),%5 Dekstroz 250 ml Alımı,IV Solution,%5 Dekstroz 250 ml,adet,147774,6,7,18.22,2692975.31,16.57,2448687.92,13.38,19.24,471226.81,9.07,1.3089,1.2008,19.9,2940384.45,1.5263,25.29,3737432.37,Kazandı,72.6,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2024-0512,2024,2024-10-18,2024-11-10,Şanlıurfa İl Sağlık Müdürlüğü,Şanlıurfa,Güneydoğu Anadolu,Mal,Pazarlık (MD 21 B),Periton Diyaliz Solüsyonu 2000 ml Alımı,Special Solution,Periton Diyaliz Solüsyonu 2000 ml,adet,33893,9,4,160.89,5452983.79,135.66,4598019.34,96.66,28.75,1322060.81,15.68,1.3089,1.2008,162.9,5521301.62,1.5263,207.06,7017956.92,Kazandı,75.5,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2024-0513,2024,2024-05-08,2024-05-21,Trabzon Kamu Hastaneleri Birliği,Trabzon,Karadeniz,Mal,Pazarlık (MD 21 B),Potasyum Klorür Ampul 10 ml Alımı,Injectable,Potasyum Klorür Ampul 10 ml,adet,120946,3,3,18.79,2272030.01,14.57,1762194.39,12.85,11.8,207964.87,22.44,1.3089,1.2008,17.5,2116043.02,1.5263,22.24,2689637.3,Kazandı,55.0,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2024-0514,2024,2024-02-26,2024-04-16,Hatay Eğitim ve Araştırma Hastanesi,Hatay,Akdeniz,Mal,Doğrudan Temin,Ringer Laktat 500 ml Alımı,IV Solution,Ringer Laktat 500 ml,adet,256152,12,4,33.43,8562199.62,28.75,7363157.97,21.49,25.23,1857751.01,14.0,1.3089,1.2008,34.52,8841680.09,1.5263,43.88,11238388.01,Kazandı,65.4,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2024-0515,2024,2024-05-24,2024-06-11,Sakarya İl Sağlık Müdürlüğü,Sakarya,Marmara,Mal,Pazarlık (MD 21 B),Periton Diyaliz Solüsyonu 2000 ml Alımı,Special Solution,Periton Diyaliz Solüsyonu 2000 ml,adet,22775,6,5,153.66,3499593.09,123.49,2812596.03,88.49,28.35,797267.44,19.63,1.3089,1.2008,148.29,3377365.32,1.5263,188.48,4292865.32,Kazandı,74.6,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2024-0516,2024,2024-09-01,2024-09-22,Elazığ Ağız ve Diş Sağlığı Merkezi,Elazığ,Doğu Anadolu,Mal,Çerçeve Anlaşma,Metronidazol IV 5 mg/ml 100 ml Alımı,Injectable,Metronidazol IV 5 mg/ml 100 ml,adet,30818,6,6,58.27,1795821.79,48.5,1494716.41,38.35,20.94,312983.08,16.77,1.3089,1.2008,58.24,1794855.46,1.5263,74.03,2281385.66,Kazandı,57.0,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2024-0517,2024,2024-09-23,2024-10-03,Erzurum İl Sağlık Müdürlüğü,Erzurum,Doğu Anadolu,Mal,Pazarlık (MD 21 F),Mannitol %20 150 ml Alımı,Injectable,Mannitol %20 150 ml,adet,56277,6,4,123.29,6938444.09,95.66,5383669.68,63.35,33.78,1818432.55,22.41,1.3089,1.2008,114.87,6464710.56,1.5263,146.01,8217095.03,Kazandı,79.6,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2024-0518,2024,2024-06-19,2024-07-17,Ankara İl Sağlık Müdürlüğü,Ankara,İç Anadolu,Mal,Açık İhale,Ringer Laktat 1000 ml Alımı,IV Solution,Ringer Laktat 1000 ml,adet,42282,6,4,44.67,1888617.41,36.23,1532066.49,32.19,11.15,170844.53,18.88,1.3089,1.2008,43.51,1839705.44,1.5263,55.3,2338393.08,Kazandı,58.7,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2024-0519,2024,2024-11-28,2024-12-13,Elazığ Kamu Hastaneleri Birliği,Elazığ,Doğu Anadolu,Mal,Pazarlık (MD 21 B),Potasyum Klorür Ampul 10 ml Alımı,Injectable,Potasyum Klorür Ampul 10 ml,adet,20855,6,2,20.69,431500.46,17.92,373814.94,12.82,28.48,106471.45,13.37,1.3089,1.2008,21.52,448876.98,1.5263,27.35,570553.74,Kazandı,71.6,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2024-0520,2024,2024-01-26,2024-02-10,Trabzon Üniversite Hastanesi,Trabzon,Karadeniz,Mal,Açık İhale,Sodyum Bikarbonat Ampul 10 ml Alımı,Injectable,Sodyum Bikarbonat Ampul 10 ml,adet,366627,12,5,18.49,6779674.81,16.36,5999590.35,12.7,22.38,1342939.04,11.51,1.3089,1.2008,19.65,7204308.09,1.5263,24.97,9157174.75,Kazandı,65.8,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2024-0521,2024,2024-04-27,2024-06-13,Konya Belediye Sağlık İşleri Müdürlüğü,Konya,İç Anadolu,Mal,Açık İhale,Potasyum Klorür Ampul 10 ml Alımı,Injectable,Potasyum Klorür Ampul 10 ml,adet,68282,6,8,17.01,1161626.31,15.15,1034485.68,11.6,23.44,242477.53,10.95,1.3089,1.2008,18.19,1242210.41,1.5263,23.12,1578935.49,Kazandı,61.6,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2024-0522,2024,2023-12-24,2024-01-08,Denizli Şehir Hastanesi,Denizli,Ege,Mal,Pazarlık (MD 21 B),%0.9 NaCl 500 ml Alımı,IV Solution,%0.9 NaCl 500 ml,adet,205730,6,6,24.35,5008888.42,19.54,4019110.3,17.67,9.54,383222.8,19.76,1.3089,1.2008,23.46,4826147.65,1.5263,29.82,6134368.05,Kazandı,48.9,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2024-0523,2024,2024-03-26,2024-05-22,Tekirdağ İl Sağlık Müdürlüğü,Tekirdağ,Marmara,Mal,Açık İhale,Siprofloksasin IV 200 mg/100 ml Alımı,Injectable,Siprofloksasin IV 200 mg/100 ml,adet,75197,12,4,70.07,5269136.03,62.07,4667445.6,47.53,23.43,1093703.37,11.42,1.3089,1.2008,74.53,5604668.67,1.5263,94.74,7123922.22,Kazandı,65.3,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2024-0524,2024,2024-11-11,2024-12-01,İstanbul Devlet Hastanesi,İstanbul,Marmara,Mal,Pazarlık (MD 21 B),%5 Dekstroz 500 ml Alımı,IV Solution,%5 Dekstroz 500 ml,adet,392179,3,6,28.74,11270671.73,25.54,10015391.02,19.56,23.41,2344844.41,11.14,1.3089,1.2008,30.67,12026481.54,1.5263,38.98,15286491.31,Kazandı,64.6,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2024-0525,2024,2024-04-09,2024-06-05,Aydın Devlet Hastanesi,Aydın,Ege,Mal,Çerçeve Anlaşma,Mannitol %20 150 ml Alımı,Injectable,Mannitol %20 150 ml,adet,55317,3,2,92.35,5108494.52,78.76,4356930.73,55.75,29.22,1273030.9,14.71,1.3089,1.2008,94.58,5231802.42,1.5263,120.21,6649983.37,Kazandı,73.8,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2024-0526,2024,2024-05-20,2024-06-26,Gaziantep İl Sağlık Müdürlüğü,Gaziantep,Güneydoğu Anadolu,Mal,Açık İhale,Ringer Laktat 1000 ml Alımı,IV Solution,Ringer Laktat 1000 ml,adet,33681,6,4,40.07,1349540.16,37.21,1253377.21,34.3,7.84,98211.15,7.13,1.3089,1.2008,44.69,1505055.35,1.5263,56.79,1913029.64,Kazandı,52.8,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2024-0527,2024,2024-10-30,2024-12-19,Samsun Üniversite Hastanesi,Samsun,Karadeniz,Mal,Açık İhale,Ringer Laktat 1000 ml Alımı,IV Solution,Ringer Laktat 1000 ml,adet,28350,6,7,55.89,1584340.56,43.18,1224130.95,34.66,19.74,241593.12,22.74,1.3089,1.2008,51.85,1469936.44,1.5263,65.91,1868391.07,Kazandı,61.6,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2024-0528,2024,2024-04-22,2024-06-02,Hatay Belediye Sağlık İşleri Müdürlüğü,Hatay,Akdeniz,Mal,Açık İhale,%0.9 NaCl 500 ml Alımı,IV Solution,%0.9 NaCl 500 ml,adet,128272,3,2,30.06,3855679.64,22.01,2822908.74,17.83,19.0,536335.44,26.79,1.3089,1.2008,26.43,3389748.81,1.5263,33.59,4308605.61,Kazandı,64.3,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2024-0529,2024,2024-05-09,2024-05-25,Kayseri Devlet Hastanesi,Kayseri,İç Anadolu,Mal,Çerçeve Anlaşma,Hemodiyaliz Solüsyonu 5000 ml Alımı,Special Solution,Hemodiyaliz Solüsyonu 5000 ml,adet,17688,12,1,123.33,2181527.65,115.51,2043126.54,105.48,8.68,177359.29,6.34,1.3089,1.2008,138.7,2453386.35,1.5263,176.3,3118424.04,Kazandı,50.8,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2024-0530,2024,2024-12-07,2024-12-17,Gaziantep Şehir Hastanesi,Gaziantep,Güneydoğu Anadolu,Mal,Pazarlık (MD 21 F),Hemodiyaliz Solüsyonu 5000 ml Alımı,Special Solution,Hemodiyaliz Solüsyonu 5000 ml,adet,27622,12,4,168.01,4640793.98,150.04,4144359.45,106.05,29.32,1215094.79,10.7,1.3089,1.2008,180.17,4976546.83,1.5263,229.01,6325535.83,Kazandı,65.4,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2024-0531,2024,2023-12-14,2024-01-16,Erzurum Şehir Hastanesi,Erzurum,Doğu Anadolu,Mal,Çerçeve Anlaşma,%0.9 NaCl 250 ml Alımı,IV Solution,%0.9 NaCl 250 ml,adet,235125,9,3,17.7,4160967.48,15.15,3561172.44,12.28,18.95,675002.44,14.41,1.3089,1.2008,18.19,4276255.86,1.5263,23.12,5435417.5,Kazandı,62.9,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2024-0532,2024,2024-08-02,2024-09-26,Konya İl Sağlık Müdürlüğü,Konya,İç Anadolu,Mal,Doğrudan Temin,Metronidazol IV 5 mg/ml 100 ml Alımı,Injectable,Metronidazol IV 5 mg/ml 100 ml,adet,30566,6,3,62.56,1912110.92,55.83,1706405.8,41.17,26.25,447907.13,10.76,1.3089,1.2008,67.04,2049052.09,1.5263,85.21,2604487.17,Kazandı,75.5,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2024-0533,2024,2024-06-24,2024-07-24,Kayseri Şehir Hastanesi,Kayseri,İç Anadolu,Mal,Açık İhale,Siprofloksasin IV 200 mg/100 ml Alımı,Injectable,Siprofloksasin IV 200 mg/100 ml,adet,96668,3,4,63.33,6122460.49,55.42,5357490.33,46.49,16.11,863159.76,12.49,1.3089,1.2008,66.55,6433274.39,1.5263,84.59,8177137.49,Kazandı,66.3,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2024-0534,2024,2023-12-26,2024-02-17,Erzurum Ağız ve Diş Sağlığı Merkezi,Erzurum,Doğu Anadolu,Mal,Açık İhale,Ringer Laktat 1000 ml Alımı,IV Solution,Ringer Laktat 1000 ml,adet,58672,12,5,51.1,2998078.54,42.67,2503553.87,32.25,24.42,611487.61,16.49,1.3089,1.2008,51.24,3006267.48,1.5263,65.13,3821174.27,Kazandı,65.5,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2024-0535,2024,2023-12-30,2024-01-13,Konya Belediye Sağlık İşleri Müdürlüğü,Konya,İç Anadolu,Mal,Açık İhale,%0.9 NaCl 250 ml Alımı,IV Solution,%0.9 NaCl 250 ml,adet,182828,12,3,17.17,3138567.32,14.58,2666088.16,12.4,14.96,398819.07,15.05,1.3089,1.2008,17.51,3201438.66,1.5263,22.25,4069250.36,Kazandı,63.6,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2024-0536,2024,2024-04-19,2024-06-03,Malatya Üniversite Hastanesi,Malatya,Doğu Anadolu,Mal,Pazarlık (MD 21 F),Levofloksasin IV 500 mg/100 ml Alımı,Injectable,Levofloksasin IV 500 mg/100 ml,adet,58908,12,4,136.36,8032856.88,123.66,7284775.84,82.9,32.97,2401563.08,9.31,1.3089,1.2008,148.5,8747558.82,1.5263,188.74,11118753.36,Kazandı,69.5,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2024-0537,2024,2024-03-20,2024-05-19,Bursa Şehir Hastanesi,Bursa,Marmara,Mal,Pazarlık (MD 21 B),Levofloksasin IV 500 mg/100 ml Alımı,Injectable,Levofloksasin IV 500 mg/100 ml,adet,59797,6,2,111.78,6684135.29,94.45,5647990.12,70.26,25.62,1446796.48,15.5,1.3089,1.2008,113.42,6782106.53,1.5263,144.16,8620527.32,Kazandı,75.2,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2024-0538,2024,2024-05-09,2024-06-19,Diyarbakır Askeri Hastane,Diyarbakır,Güneydoğu Anadolu,Mal,Açık İhale,Steril Su 100 ml Alımı,IV Solution,Steril Su 100 ml,adet,394546,3,3,9.6,3789513.51,8.86,3494096.07,8.14,8.04,280772.78,7.8,1.3089,1.2008,10.63,4195710.57,1.5263,13.52,5333038.83,Kazandı,50.0,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2024-0539,2024,2024-01-03,2024-01-14,Diyarbakır Devlet Hastanesi,Diyarbakır,Güneydoğu Anadolu,Mal,Pazarlık (MD 21 B),%10 Dekstroz 500 ml Alımı,IV Solution,%10 Dekstroz 500 ml,adet,542851,6,5,30.7,16664158.84,25.62,13909523.58,24.53,4.27,593911.31,16.53,1.3089,1.2008,30.77,16702555.92,1.5263,39.1,21230105.84,Kazandı,53.4,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2024-0540,2024,2024-04-04,2024-06-01,Ordu İl Sağlık Müdürlüğü,Ordu,Karadeniz,Mal,Pazarlık (MD 21 F),Ringer Laktat 500 ml Alımı,IV Solution,Ringer Laktat 500 ml,adet,259781,6,4,31.51,8185384.12,27.17,7058020.15,22.67,16.58,1170081.77,13.77,1.3089,1.2008,32.62,8475270.59,1.5263,41.47,10772656.15,Kazandı,58.6,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2024-0541,2024,2024-03-23,2024-04-17,Malatya Eğitim ve Araştırma Hastanesi,Malatya,Doğu Anadolu,Mal,Pazarlık (MD 21 F),Metronidazol IV 5 mg/ml 100 ml Alımı,Injectable,Metronidazol IV 5 mg/ml 100 ml,adet,55164,6,5,61.74,3406070.18,52.59,2901222.17,40.04,23.87,692553.02,14.82,1.3089,1.2008,63.15,3483787.58,1.5263,80.27,4428135.4,Kazandı,68.4,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2024-0542,2024,2024-11-24,2024-12-09,Antalya Devlet Hastanesi,Antalya,Akdeniz,Mal,Açık İhale,Siprofloksasin IV 200 mg/100 ml Alımı,Injectable,Siprofloksasin IV 200 mg/100 ml,adet,68434,12,4,70.99,4858417.71,57.89,3961566.08,46.78,19.19,760052.26,18.46,1.3089,1.2008,69.51,4757048.55,1.5263,88.36,6046538.31,Kazandı,64.4,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2024-0543,2024,2024-08-09,2024-08-24,Eskişehir Ağız ve Diş Sağlığı Merkezi,Eskişehir,İç Anadolu,Mal,Açık İhale,%0.9 NaCl 250 ml Alımı,IV Solution,%0.9 NaCl 250 ml,adet,477544,6,5,16.23,7751710.48,13.56,6477285.4,11.61,14.41,933118.13,16.44,1.3089,1.2008,16.29,7777924.3,1.5263,20.7,9886280.71,Kazandı,69.0,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2024-0544,2024,2024-10-23,2024-11-27,Sakarya Devlet Hastanesi,Sakarya,Marmara,Mal,Pazarlık (MD 21 B),Hemodiyaliz Solüsyonu 5000 ml Alımı,Special Solution,Hemodiyaliz Solüsyonu 5000 ml,adet,101793,6,6,161.95,16485584.6,131.82,13417935.82,100.36,23.87,3202494.09,18.61,1.3089,1.2008,158.28,16112257.33,1.5263,201.2,20479795.44,Kazandı,66.2,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2024-0545,2024,2024-10-11,2024-11-05,Samsun Kamu Hastaneleri Birliği,Samsun,Karadeniz,Mal,Çerçeve Anlaşma,%0.9 NaCl 500 ml Alımı,IV Solution,%0.9 NaCl 500 ml,adet,362454,12,3,22.77,8254877.09,20.8,7537677.23,17.8,14.43,1087426.15,8.69,1.3089,1.2008,24.97,9051242.82,1.5263,31.75,11504756.76,Kazandı,57.0,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2024-0546,2024,2024-10-31,2024-12-27,Aydın Kamu Hastaneleri Birliği,Aydın,Ege,Mal,Açık İhale,Steril Su 100 ml Alımı,IV Solution,Steril Su 100 ml,adet,185260,6,3,8.97,1662148.97,8.09,1497927.59,7.3,9.68,144929.27,9.88,1.3089,1.2008,9.71,1798711.45,1.5263,12.35,2286286.88,Kazandı,56.5,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2024-0547,2024,2024-03-12,2024-04-03,Denizli Üniversite Hastanesi,Denizli,Ege,Mal,Açık İhale,Steril Su 500 ml Alımı,IV Solution,Steril Su 500 ml,adet,165580,6,4,22.53,3730538.28,18.93,3134187.92,16.16,14.61,457914.31,15.99,1.3089,1.2008,22.73,3763532.86,1.5263,28.89,4783711.02,Kazandı,61.3,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2024-0548,2024,2023-12-30,2024-02-06,Erzurum Devlet Hastanesi,Erzurum,Doğu Anadolu,Mal,Açık İhale,%5 Dekstroz 250 ml Alımı,IV Solution,%5 Dekstroz 250 ml,adet,187726,9,7,17.63,3310459.21,17.11,3211145.43,14.69,14.13,453855.55,3.0,1.3089,1.2008,20.54,3855943.43,1.5263,26.11,4901171.27,Kazandı,53.3,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2024-0549,2024,2024-07-15,2024-09-12,Denizli Eğitim ve Araştırma Hastanesi,Denizli,Ege,Mal,Pazarlık (MD 21 B),Levofloksasin IV 500 mg/100 ml Alımı,Injectable,Levofloksasin IV 500 mg/100 ml,adet,29059,12,5,123.3,3582883.19,97.07,2820621.4,76.86,20.82,587197.08,21.28,1.3089,1.2008,116.56,3387002.18,1.5263,148.16,4305114.44,Kazandı,65.8,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2024-0550,2024,2024-05-11,2024-05-28,Mersin Askeri Hastane,Mersin,Akdeniz,Mal,Çerçeve Anlaşma,%10 Dekstroz 500 ml Alımı,IV Solution,%10 Dekstroz 500 ml,adet,134691,12,3,29.37,3956276.67,25.54,3439349.88,22.2,13.07,449619.15,13.07,1.3089,1.2008,30.66,4129971.34,1.5263,38.98,5249479.72,Kazandı,55.4,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2024-0551,2024,2024-03-28,2024-04-27,Kayseri İl Sağlık Müdürlüğü,Kayseri,İç Anadolu,Mal,Çerçeve Anlaşma,%0.9 NaCl 500 ml Alımı,IV Solution,%0.9 NaCl 500 ml,adet,148330,6,6,22.1,3277964.6,19.8,2937442.8,16.96,14.36,421748.02,10.39,1.3089,1.2008,23.78,3527281.31,1.5263,30.22,4483418.95,Kazandı,64.5,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2024-0552,2024,2024-07-04,2024-07-17,Kocaeli Ağız ve Diş Sağlığı Merkezi,Kocaeli,Marmara,Mal,Doğrudan Temin,%5 Dekstroz 250 ml Alımı,IV Solution,%5 Dekstroz 250 ml,adet,119477,3,4,21.97,2624353.51,18.64,2226589.0,13.6,27.03,601932.73,15.16,1.3089,1.2008,22.38,2673688.07,1.5263,28.45,3398442.79,Kazandı,73.1,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2024-0553,2024,2024-06-20,2024-07-28,Manisa İl Sağlık Müdürlüğü,Manisa,Ege,Mal,Açık İhale,Steril Su 100 ml Alımı,IV Solution,Steril Su 100 ml,adet,171730,6,4,10.59,1819196.6,8.96,1538877.72,8.11,9.52,146570.47,15.41,1.3089,1.2008,10.76,1847884.36,1.5263,13.68,2348789.06,Kazandı,52.2,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2024-0554,2024,2024-06-05,2024-08-04,Diyarbakır Eğitim ve Araştırma Hastanesi,Diyarbakır,Güneydoğu Anadolu,Mal,Pazarlık (MD 21 F),Sodyum Bikarbonat Ampul 10 ml Alımı,Injectable,Sodyum Bikarbonat Ampul 10 ml,adet,42580,12,4,23.35,994333.95,19.09,812973.28,13.23,30.69,249494.82,18.24,1.3089,1.2008,22.93,976218.31,1.5263,29.14,1240841.12,Kazandı,72.2,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
